track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mode_string
X,Xzibit,61,The Greatest,1996,Gangster Rap | 100 % Gangster,rap,gangster rap,0.935,0.608,E,-5.583,0.233,0.102,0.0,0.0891,0.829,96.913,255547,Minor
All For The Cash,Gang Starr,0,Full Clip- A Decade Of Gang Sta,1999,Gangster Rap | 100 % Gangster,rap,gangster rap,0.658,0.625,A#/Bb,-6.873,0.203,0.0224,0.00509,0.103,0.905,84.178,150427,Minor
Who Do You Love?,YG,1,Who Do You Love?,2014,Gangster Rap | 100 % Gangster,rap,gangster rap,0.68,0.417,A,-9.749,0.51,0.0288,0.0,0.0875,0.146,193.257,233573,Major
"That's My N**** (with Meek Mill, YG & Snoop Dogg)",Meek Mill,73,"That's My N**** (with Meek Mill, YG & Snoop Dogg) [From Bright: The Album]",2017,Gangster Rap | 100 % Gangster,rap,gangster rap,0.723,0.732,B,-5.514,0.0864,0.11,0.0,0.484,0.503,104.991,199747,Major
Meet The Flockers,YG,0,My Krazy Life (Deluxe),2014,Gangster Rap | 100 % Gangster,rap,gangster rap,0.731,0.429,C#/Db,-8.167,0.171,0.0156,0.0,0.109,0.367,85.687,123600,Major
"Left, Right",YG,0,My Krazy Life (Deluxe),2014,Gangster Rap | 100 % Gangster,rap,gangster rap,0.573,0.734,D,-8.216,0.363,0.0386,0.0,0.68,0.249,94.843,232920,Major
I Just Wanna Party,YG,0,My Krazy Life (Deluxe),2014,Gangster Rap | 100 % Gangster,rap,gangster rap,0.8,0.502,B,-7.714,0.233,0.00924,0.0,0.2,0.122,95.093,212253,Minor
Sacrilegious,ScHoolboy Q,51,Habits & Contradictions,2012,Gangster Rap | 100 % Gangster,rap,gangster rap,0.773,0.508,A,-8.583,0.0558,0.32,0.102,0.106,0.496,133.966,211436,Minor
Don't Trip,The Game,35,The Documentary 2,2015,Gangster Rap | 100 % Gangster,rap,gangster rap,0.812,0.626,G,-7.504,0.366,0.169,0.0,0.534,0.505,100.968,299640,Major
Standing on Ferraris,The Game,29,The Documentary 2,2015,Gangster Rap | 100 % Gangster,rap,gangster rap,0.669,0.764,C,-6.618,0.437,0.202,0.0,0.421,0.766,111.805,251587,Major
Cake,Lloyd Banks,0,Rotten Apple,2006,Gangster Rap | 100 % Gangster,rap,gangster rap,0.553,0.862,A,-5.521,0.506,0.158,0.0,0.109,0.716,123.743,166253,Minor
Let Me In,Young Buck,0,Straight Outta Cashville,2004,Gangster Rap | 100 % Gangster,rap,gangster rap,0.685,0.89,C#/Db,-4.302,0.32,0.117,0.0,0.0399,0.67,91.196,224253,Minor
WW III,Ruff Ryders,0,Ryde Or Die Vol. II,2000,Gangster Rap | 100 % Gangster,rap,gangster rap,0.714,0.622,C#/Db,-6.947,0.384,0.0329,0.0,0.346,0.41,89.063,315427,Major
What's The Difference,Dr. Dre,12,2001 (Explicit Version),1999,Gangster Rap | 100 % Gangster,rap,gangster rap,0.782,0.819,B,-0.158,0.251,0.252,0.0,0.133,0.725,91.824,244267,Minor
Piggy Bank,50 Cent,0,The Massacre,2005,Gangster Rap | 100 % Gangster,rap,gangster rap,0.569,0.855,A#/Bb,-4.118,0.285,0.0123,0.0,0.332,0.866,86.021,255173,Minor
Warrior Part 2,Lloyd Banks,0,The Hunger For More,2004,Gangster Rap | 100 % Gangster,rap,gangster rap,0.716,0.893,A#/Bb,-2.397,0.261,0.119,0.0,0.247,0.889,172.153,217973,Minor
Wait A Minute,G Unit,11,G To The Street,2017,Gangster Rap | 100 % Gangster,rap,gangster rap,0.719,0.683,B,-5.269,0.315,0.0908,0.0,0.366,0.455,140.105,171572,Minor
"N****, What's Up (feat. 50 Cent)",Lil Scrappy,10,Bred 2 Die Born 2 Live,2006,Gangster Rap | 100 % Gangster,rap,gangster rap,0.759,0.822,G,-7.098,0.257,0.000826,4.34e-05,0.301,0.168,89.991,196867,Major
We All Die One Day,Obie Trice,0,Cheers,2003,Gangster Rap | 100 % Gangster,rap,gangster rap,0.803,0.875,E,-2.837,0.24,0.0229,0.0,0.368,0.356,93.958,329427,Major
Don't Need No Help,Young Buck,35,"Greatest Hits, Vol. 1",2017,Gangster Rap | 100 % Gangster,rap,gangster rap,0.712,0.868,G#/Ab,-5.617,0.458,0.441,0.0,0.225,0.944,76.268,170520,Minor
I'll Whip Ya Head Boy,50 Cent,0,Window Shopper (International Version),2005,Gangster Rap | 100 % Gangster,rap,gangster rap,0.423,0.793,A,-4.153,0.242,0.141,0.0,0.231,0.587,53.952,235973,Major
Smoke Some Weed,Ice Cube,51,"Laugh Now, Cry Later",2006,Gangster Rap | 100 % Gangster,rap,gangster rap,0.741,0.849,G#/Ab,-4.407,0.242,0.021,0.00449,0.104,0.485,85.96,226520,Major
Party We Will Throw Now!,Warren G,64,Party We Will Throw Now! - Single,2012,Gangster Rap | 100 % Gangster,rap,gangster rap,0.934,0.562,E,-4.609,0.24,0.0476,1.31e-06,0.0608,0.712,96.792,209413,Minor
Breathin,2Pac,1,Until The End Of Time,2001,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.868,0.718,C#/Db,-5.453,0.288,0.0162,0.0,0.21,0.598,83.015,244827,Minor
Ghetto Vet,Ice Cube,38,The Essentials,2008,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.598,0.835,D,-7.28,0.338,0.0674,0.0,0.725,0.601,178.683,278307,Major
Pilot,50 Cent,0,Pilot,2014,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.777,0.783,C#/Db,-5.894,0.2,0.0143,0.0,0.346,0.699,141.615,200307,Major
My Life (feat. YK Osiris),Jae Mansa,47,My Life (feat. YK Osiris),2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.702,0.742,B,-5.397,0.119,0.0286,0.0,0.33,0.808,155.055,215226,Minor
Digital Scale,G-Unit,0,The Beauty Of Independence,2014,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.696,0.822,C#/Db,-5.008,0.336,0.0828,0.0,0.36,0.691,84.062,254540,Major
Holdin on All Day,Jeriqo,47,Holdin on All Day,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.817,0.647,F,-5.871,0.061,0.0163,0.251,0.275,0.539,143.583,187987,Minor
Sweet Victory,R-Mean,43,Sweet Victory,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.502,0.736,A,-8.48,0.385,0.00617,0.0,0.158,0.393,178.22,151000,Major
Fried for the Night,TOKiMONSTA,47,Fried for the Night,2020,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.808,0.863,F,-4.398,0.0744,0.228,0.0,0.156,0.672,140.001,190400,Minor
Trust Issues,SGE Kash,40,Trust Issues,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.653,0.491,A#/Bb,-8.501,0.44,0.0108,0.0,0.164,0.244,160.924,193776,Minor
Detroit Vs. Everybody,Eminem,48,SHADYXV,2014,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.531,0.759,B,-7.002,0.387,0.0706,0.0,0.318,0.304,175.89,357387,Minor
Nike Ticks,YNG Martyr,65,Nike Ticks,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.779,0.435,A#/Bb,-12.745,0.542,0.334,0.000114,0.0924,0.525,188.223,102137,Minor
Dirt,SASH,45,Dirt,2020,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.884,0.266,A,-11.902,0.0768,0.745,0.0439,0.105,0.0466,120.021,197590,Major
Good Girl,Jamballaz,36,Good Girl,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.798,0.735,A,-6.718,0.0724,0.00534,3.26e-06,0.118,0.0465,119.978,211500,Major
When It Rains It Pours,50 Cent,1,Get Rich Or Die Tryin'- The Original Motion Picture Soundtrack,2005,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.727,0.74,D,-3.401,0.153,0.012,0.0,0.294,0.221,82.031,242227,Major
Catch Up,Pasto Flocco,51,Catch Up,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.831,0.711,F,-4.52,0.071,0.187,0.0,0.0954,0.597,112.093,162000,Major
Upper Echelon,DA Image,38,Upper Echelon,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.798,0.553,C,-7.671,0.237,0.118,0.0,0.112,0.597,93.902,188996,Major
EMG,El-P,39,I'll Sleep When You're Dead,2007,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.635,0.827,C#/Db,-4.791,0.205,0.0498,0.0,0.811,0.312,89.909,271827,Major
Arabian Knights,Mishaal,48,Arabian Knights,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.74,0.388,F#/Gb,-10.977,0.057,0.432,2.27e-06,0.0885,0.66,75.992,105500,Minor
No Romeo No Juliet,50 Cent,59,No Romeo No Juliet,2016,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.838,0.609,D#/Eb,-5.643,0.219,0.341,0.0,0.0578,0.394,120.073,268487,Minor
"Nuthin' But A ""G"" Thang",Dr. Dre,3,Hip Hop - The Classics CD (International Version),2007,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.803,0.705,B,-8.853,0.279,0.00543,0.0,0.154,0.707,94.622,238453,Minor
Shut Up - Studio Version,Stormzy,2,WickedSkengMan 4,2015,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.462,0.668,E,-9.658,0.563,0.831,0.0,0.636,0.95,86.993,180923,Major
I'm So Juiced Up,DJ Paul,49,I'm So Juiced Up,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.674,0.862,C#/Db,-4.858,0.0865,0.0162,0.0,0.38,0.244,142.091,295220,Major
Fast Lane,Bad Meets Evil,4,Hell: The Sequel (Deluxe),2011,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.614,0.868,C#/Db,-3.833,0.28,0.0484,0.0,0.231,0.361,115.913,249475,Major
Ante Up,M O P,43,Cut Killer Show 2,2010,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.636,0.864,C#/Db,-8.125,0.298,0.00574,0.0,0.341,0.813,96.663,205907,Major
Loyalty,D12,0,D-12 World,2004,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.689,0.848,G,-5.522,0.344,0.0373,0.0,0.153,0.809,177.387,354827,Major
Phenomenal,Eminem,1,Southpaw (Music From And Inspired By The Motion Picture),2015,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.64,0.841,C#/Db,-2.426,0.0466,0.153,0.0,0.0457,0.0471,121.075,282546,Minor
How Come,D12,1,D-12 World,2004,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.75,0.851,A,-2.197,0.202,0.256,0.0,0.215,0.54,90.001,249533,Major
"Y'all Know How I Am Feat. Omg, Doughboy, Wc, Maylay",Ice Cube,28,I Am the West,2010,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.815,0.713,D#/Eb,-3.539,0.31,0.0155,0.0,0.0813,0.229,89.989,138473,Minor
Lotto,Rotimi,0,Lotto,2015,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.724,0.528,G,-7.945,0.193,0.00758,0.0,0.534,0.343,90.034,207834,Major
Take From Me,Bad Meets Evil,0,Hell: The Sequel (Deluxe),2011,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.7,0.771,C#/Db,-5.187,0.226,0.0302,0.0,0.319,0.621,146.93,205589,Major
My Darling,Eminem,0,Relapse: Refill,2009,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.511,0.79,E,-6.592,0.449,0.319,0.0,0.265,0.456,170.903,319907,Major
The Real Slim Shady,Eminem,10,Curtain Call (Deluxe),2005,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.947,0.655,F,-4.243,0.0609,0.0331,0.0,0.0433,0.787,104.485,284800,Minor
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,21,Curtain Call (Deluxe),2005,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.701,0.728,D,-4.554,0.255,0.00971,0.00115,0.361,0.0591,171.388,326467,Major
Spend Some Time,Eminem,0,Encore (Deluxe Explicit Version),2004,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.695,0.61,F,-5.133,0.228,0.0561,1.19e-05,0.123,0.133,83.659,310720,Major
Drop The Bomb On 'Em,Eminem,0,Relapse: Refill,2009,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.892,0.693,B,-4.048,0.215,0.0277,0.0,0.123,0.357,91.989,287267,Minor
Beautiful Pain,Eminem,10,The Marshall Mathers LP2 (Deluxe),2013,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.682,0.813,F#/Gb,-4.549,0.443,0.0665,0.0,0.136,0.435,165.439,265025,Minor
American Psycho II,D12,1,D-12 World,2004,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.646,0.83,F#/Gb,-4.456,0.32,0.403,0.0,0.138,0.71,93.364,224240,Minor
I Made It (feat. Trick Trick),D12,38,I Made It (feat. Trick Trick) - Single,2011,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.665,0.658,E,-8.1,0.279,0.00509,0.0,0.0935,0.426,90.018,321203,Minor
Girls,D12,0,Devils Night,2001,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.73,0.496,A,-6.538,0.308,0.131,0.0,0.0982,0.225,82.418,334600,Major
Pimp Like Me,D12,0,Devils Night,2001,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.878,0.544,A,-4.618,0.284,0.0981,0.0,0.198,0.546,135.987,356960,Minor
This Could Be Us,Rae Sremmurd,4,SremmLife,2015,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.728,0.694,C,-5.07,0.161,0.281,0.0,0.118,0.74,143.078,206307,Minor
DOPE,T.I.,0,DOPE,2016,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.654,0.818,F,-4.944,0.296,0.00949,0.0,0.0652,0.564,94.971,271000,Minor
Gangsta Bop,Akon,28,Konvicted,2006,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.756,0.349,F,-6.942,0.16,0.0739,0.0,0.0589,0.832,175.93,246227,Minor
That's All She Wrote (feat. Eminem),T.I.,3,No Mercy,2010,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.496,0.785,G,-3.472,0.306,0.0328,0.0,0.0941,0.357,170.02,318360,Major
All Of The Lights,Kanye West,7,My Beautiful Dark Twisted Fantasy,2010,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.546,0.796,C#/Db,-3.263,0.0639,0.0909,2.73e-05,0.19,0.254,142.123,299613,Major
Proud Of You,Skooly,15,Proud Of You,2019,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.702,0.67,C#/Db,-5.684,0.0873,0.0535,0.0,0.0813,0.782,75.975,189218,Minor
Got It,Block Scholars,27,Got It,2018,Gangsta Rap/90's Hip-Hop,rap,gangster rap,0.719,0.676,F,-7.261,0.35,0.393,0.0,0.0665,0.791,91.63,214178,Major
Kunden,Nate57,49,Kunden,2019,Gangster Rap Deutsch,rap,gangster rap,0.886,0.664,F#/Gb,-6.368,0.309,0.213,0.000255,0.0655,0.834,148.021,193004,Minor
1441,KASIMIR1441,55,1441 / T-Shirt,2019,Gangster Rap Deutsch,rap,gangster rap,0.851,0.824,F#/Gb,-11.866,0.291,0.326,0.0,0.231,0.649,139.945,83128,Minor
Ketten tief,DJ Razé,62,Ketten tief,2019,Gangster Rap Deutsch,rap,gangster rap,0.754,0.642,C,-6.049,0.127,0.0262,0.0,0.12,0.451,89.999,182005,Minor
Intro - TBB,Reda Rwena,30,Intro - TBB,2018,Gangster Rap Deutsch,rap,gangster rap,0.679,0.697,C#/Db,-7.377,0.163,0.0825,1.76e-06,0.127,0.0798,94.931,171789,Major
Guardia Civil,Reda Rwena,31,Guardia Civil,2017,Gangster Rap Deutsch,rap,gangster rap,0.707,0.765,E,-7.309,0.341,0.089,0.0,0.111,0.388,61.956,260645,Major
Zérosechsneun,Reda Rwena,27,Zérosechsneun,2017,Gangster Rap Deutsch,rap,gangster rap,0.44,0.804,F#/Gb,-6.079,0.344,0.112,0.0,0.171,0.379,85.214,231818,Minor
Panzaknacka,AK Ausserkontrolle,50,Panzaknacka,2016,Gangster Rap Deutsch,rap,gangster rap,0.627,0.887,F#/Gb,-8.899,0.64,0.16,0.0,0.114,0.23,94.52,173107,Major
Gib ihm,AK Ausserkontrolle,40,Panzaknacka,2016,Gangster Rap Deutsch,rap,gangster rap,0.671,0.803,C,-7.497,0.292,0.052,0.000248,0.15,0.762,137.997,170013,Minor
Verliebt in den Tod,AK Ausserkontrolle,42,A.S.S.N.,2017,Gangster Rap Deutsch,rap,gangster rap,0.65,0.888,G,-5.089,0.322,0.659,4.48e-05,0.105,0.34,91.955,157040,Major
Kristall,AK Ausserkontrolle,49,A.S.S.N.,2017,Gangster Rap Deutsch,rap,gangster rap,0.702,0.687,C,-4.902,0.365,0.236,0.0,0.114,0.294,94.74,164680,Major
Dahab,AK Ausserkontrolle,42,A.S.S.N.,2017,Gangster Rap Deutsch,rap,gangster rap,0.831,0.732,A#/Bb,-4.972,0.341,0.118,0.0,0.0942,0.474,141.833,140600,Minor
BMW Alpina,Capital Bra,47,BLYAT,2017,Gangster Rap Deutsch,rap,gangster rap,0.777,0.727,C#/Db,-6.107,0.283,0.357,0.0,0.0777,0.614,150.103,192200,Major
Kuku187,Capital Bra,50,Makarov Komplex,2017,Gangster Rap Deutsch,rap,gangster rap,0.722,0.884,A#/Bb,-4.031,0.333,0.056,0.0,0.202,0.689,120.203,173253,Minor
Was 2 hol 10,Capital Bra,49,Makarov Komplex,2017,Gangster Rap Deutsch,rap,gangster rap,0.559,0.845,D,-4.956,0.584,0.0647,0.0,0.0561,0.455,185.147,186053,Major
Vladimir Putin,Capital Bra,51,Kuku Bra,2016,Gangster Rap Deutsch,rap,gangster rap,0.762,0.583,C,-6.234,0.204,0.103,0.0,0.0818,0.179,133.033,223800,Minor
Alles kaputt,Capital Bra,41,Kuku Bra,2016,Gangster Rap Deutsch,rap,gangster rap,0.693,0.546,G#/Ab,-5.656,0.126,0.0521,0.0,0.112,0.0398,135.989,221280,Major
Illegaller Lifestyle,18 Karat,39,PUSHA,2017,Gangster Rap Deutsch,rap,gangster rap,0.547,0.612,C#/Db,-5.305,0.413,0.0973,0.0,0.0597,0.267,91.919,143049,Minor
N.T.M.,LX & Maxwell,53,Obststand,2015,Gangster Rap Deutsch,rap,gangster rap,0.646,0.632,A#/Bb,-5.763,0.179,0.0516,0.0,0.191,0.106,94.252,159402,Minor
Runde um Pudding,AchtVier,31,"Der alte Achti, Vol. 1",2017,Gangster Rap Deutsch,rap,gangster rap,0.753,0.88,E,-4.241,0.327,0.165,0.0,0.0948,0.23,98.006,166531,Minor
Fizzle,AchtVier,0,Aufstand,2013,Gangster Rap Deutsch,rap,gangster rap,0.471,0.932,G,-2.84,0.495,0.0599,0.0,0.0695,0.574,125.843,164315,Major
Hokus Pokus,Olexesh,19,Nu Eta Da,2014,Gangster Rap Deutsch,rap,gangster rap,0.555,0.801,C#/Db,-5.207,0.495,0.0423,0.0,0.291,0.343,116.905,252823,Major
Kranichstil,Olexesh,20,Masta,2015,Gangster Rap Deutsch,rap,gangster rap,0.515,0.795,B,-6.827,0.669,0.734,0.0,0.635,0.742,98.709,151992,Minor
Sound für den Hof,Olexesh,13,Masta,2015,Gangster Rap Deutsch,rap,gangster rap,0.625,0.805,A#/Bb,-4.692,0.388,0.552,0.0,0.108,0.256,93.328,148499,Minor
Bugs & Bunnies,Olexesh,18,Makadam (Bonus Tracks Version),2016,Gangster Rap Deutsch,rap,gangster rap,0.495,0.72,D,-5.195,0.407,0.0917,0.0,0.567,0.359,178.052,265023,Major
Lieblingszahl,Hasuna,42,Der Sampler 3,2015,Gangster Rap Deutsch,rap,gangster rap,0.516,0.747,D,-5.189,0.364,0.0805,0.0,0.0761,0.628,129.48,222876,Major
Compton,LX,52,Der Sampler 3,2015,Gangster Rap Deutsch,rap,gangster rap,0.568,0.633,C,-6.212,0.409,0.0154,0.0,0.123,0.5,81.304,164665,Major
Ballermann,187 Strassenbande,50,Sampler 4,2017,Gangster Rap Deutsch,rap,gangster rap,0.584,0.758,C#/Db,-5.584,0.297,0.215,0.0,0.154,0.372,113.735,190066,Major
Schnapp!,Gzuz,57,Sampler 3,2015,Gangster Rap Deutsch,rap,gangster rap,0.653,0.625,A,-6.895,0.305,0.0647,0.0,0.169,0.509,91.074,167907,Major
Ebbe & Flut,Gzuz,52,Ebbe & Flut,2015,Gangster Rap Deutsch,rap,gangster rap,0.503,0.681,D,-5.383,0.368,0.194,0.0,0.34,0.237,86.697,212707,Major
Ich rolle mit meim Besten - Babos Remix,Haftbefehl,53,Russisch Roulette (Deluxe),2014,Gangster Rap Deutsch,rap,gangster rap,0.535,0.86,B,-5.976,0.368,0.0575,0.00371,0.137,0.386,89.508,189280,Minor
Saudi Arabi Money Rich - Babos Remix,Haftbefehl,32,Russisch Roulette (Deluxe),2014,Gangster Rap Deutsch,rap,gangster rap,0.478,0.799,A#/Bb,-5.286,0.199,0.0109,0.0,0.458,0.493,172.105,213827,Major
In der Hood,Azad,40,NXTLVL,2017,Gangster Rap Deutsch,rap,gangster rap,0.703,0.741,F,-5.022,0.193,0.322,2.67e-06,0.208,0.388,167.841,186910,Minor
Hände hoch,Baba Saad,22,Hände hoch,2017,Gangster Rap Deutsch,rap,gangster rap,0.609,0.613,C#/Db,-6.662,0.384,0.145,0.0,0.383,0.498,91.113,154768,Major
2 Schüsse in die Luft,Baba Saad,21,Yayo Tape II,2017,Gangster Rap Deutsch,rap,gangster rap,0.611,0.676,B,-7.576,0.378,0.524,1.71e-05,0.121,0.325,87.078,175750,Major
Endlich wieder asozial,Baba Saad,23,Yayo Tape II,2017,Gangster Rap Deutsch,rap,gangster rap,0.574,0.772,A,-6.173,0.443,0.254,0.0,0.141,0.576,174.17,180125,Major
Echte Berliner,Bushido,20,Black Friday,2017,Gangster Rap Deutsch,rap,gangster rap,0.896,0.636,B,-5.919,0.317,0.023,0.0,0.126,0.381,92.973,176733,Major
Butterfly Effect,Bushido,22,Carlo Cokxxx Nutten 3,2015,Gangster Rap Deutsch,rap,gangster rap,0.773,0.792,C#/Db,-5.13,0.157,0.139,0.0,0.209,0.501,95.044,179107,Major
Is' mir egal,Hanybal,0,Weg von der Fahrbahn (Bonus Tracks Version),2015,Gangster Rap Deutsch,rap,gangster rap,0.63,0.741,A,-6.713,0.226,0.106,0.0,0.141,0.654,89.828,174693,Major
Nuttööö,SSIO,1,BB.U.M.SS.N. (Spezial Edition),2013,Gangster Rap Deutsch,rap,gangster rap,0.801,0.951,G,-3.383,0.306,0.0503,0.0,0.163,0.582,95.06,214747,Major
Zahnlücke,Veysel,0,Audiovisuell,2014,Gangster Rap Deutsch,rap,gangster rap,0.69,0.736,D,-5.023,0.259,0.0368,0.0,0.289,0.287,91.066,182987,Major
"Bleib mal locker, Lan",Milonair,1,AMG,2014,Gangster Rap Deutsch,rap,gangster rap,0.691,0.89,A#/Bb,-2.665,0.333,0.228,0.0,0.0872,0.156,90.274,206187,Minor
GMT Master,AchtVier,16,GMT Master,2017,Gangster Rap Deutsch,rap,gangster rap,0.739,0.863,A#/Bb,-4.902,0.199,0.048,0.000343,0.0575,0.415,95.027,174316,Minor
District,AK Ausserkontrolle,45,Panzaknacka,2016,Gangster Rap Deutsch,rap,gangster rap,0.784,0.738,C#/Db,-7.685,0.348,0.0312,0.00334,0.23,0.373,93.988,163853,Major
Julius Cesar,Haftbefehl,45,Julius Cesar,2014,Gangster Rap Deutsch,rap,gangster rap,0.611,0.742,D,-4.398,0.478,0.356,0.0,0.664,0.298,83.097,217290,Major
Kein Rückwärtsgang,Celo & Abdi,0,Diaspora,2017,Gangster Rap Deutsch,rap,gangster rap,0.79,0.644,B,-5.109,0.343,0.178,0.0,0.097,0.33,90.043,239139,Major
Waffenfreiezone,Nate57,0,Stress aufm Kiez,2010,Gangster Rap Deutsch,rap,gangster rap,0.734,0.914,B,-5.473,0.0953,0.485,0.0,0.311,0.719,97.981,259307,Major
Molotov,AchtVier,27,Molotov,2015,Gangster Rap Deutsch,rap,gangster rap,0.493,0.822,A#/Bb,-5.078,0.336,0.109,0.0,0.178,0.329,86.341,177067,Minor
Von unten nach oben,TaiMO,27,Von unten nach oben,2018,Gangster Rap Deutsch,rap,gangster rap,0.719,0.739,D,-5.077,0.279,0.0849,0.00456,0.125,0.286,88.441,187667,Major
Hustla,18 Karat,0,Hustla,2018,Gangster Rap Deutsch,rap,gangster rap,0.462,0.852,F#/Gb,-3.463,0.326,0.263,0.0,0.143,0.455,92.4,172173,Minor
Geht Los!,Sa4,44,Der Sampler 3,2015,Gangster Rap Deutsch,rap,gangster rap,0.703,0.743,A,-6.469,0.445,0.116,0.0,0.103,0.83,97.939,189007,Major
Kletter nicht durchs Fenster rein,Haze,27,Kletter nicht durchs Fenster rein,2018,Gangster Rap Deutsch,rap,gangster rap,0.634,0.756,B,-9.018,0.272,0.0661,1.21e-05,0.0632,0.643,88.788,195157,Minor
Kanax in Tokyo (feat. Farid Bang),KC Rebell,42,Fata Morgana,2015,Gangster Rap Deutsch,rap,gangster rap,0.598,0.826,A#/Bb,-5.641,0.328,0.0897,0.0,0.287,0.423,91.709,177160,Minor
Kanax in Moskau,KC Rebell,41,Rebellution (Deluxe Version),2014,Gangster Rap Deutsch,rap,gangster rap,0.437,0.769,D,-5.287,0.189,0.00522,0.0,0.195,0.344,176.214,199328,Major
A nach B,LOKO BEN,41,A nach B,2017,Gangster Rap Deutsch,rap,gangster rap,0.485,0.73,F,-3.773,0.476,0.596,0.0,0.0592,0.57,179.336,217851,Major
Fick dich,Hanybal,0,Fick dich,2017,Gangster Rap Deutsch,rap,gangster rap,0.939,0.754,C,-6.22,0.113,0.124,0.0,0.113,0.647,110.002,183354,Major
Headshot,BTNG,33,Black Mamba,2017,Gangster Rap Deutsch,rap,gangster rap,0.54,0.694,D,-6.1,0.367,0.153,6.36e-06,0.207,0.101,167.487,226979,Major
Haramstufe Rot,Hanybal,0,Haramstufe Rot,2016,Gangster Rap Deutsch,rap,gangster rap,0.52,0.828,C#/Db,-3.752,0.325,0.0279,7.06e-05,0.0676,0.479,80.903,255004,Major
Akhi Side,Sami,42,DeLaRue,2017,Gangster Rap Deutsch,rap,gangster rap,0.624,0.77,G,-4.416,0.36,0.21,0.0,0.0784,0.885,127.213,170613,Minor
Steuerfrei & Illegal,Fard,27,Steuerfrei & Illegal,2018,Gangster Rap Deutsch,rap,gangster rap,0.669,0.72,F,-6.686,0.244,0.385,0.0,0.142,0.715,94.967,203680,Minor
111 Prozent,TaiMO,27,111 Prozent,2018,Gangster Rap Deutsch,rap,gangster rap,0.708,0.653,B,-5.141,0.305,0.0744,0.000208,0.176,0.369,97.131,172301,Minor
Hublot,18 Karat,38,Geld Gold Gras (Deluxe Edition),2018,Gangster Rap Deutsch,rap,gangster rap,0.773,0.813,D,-4.246,0.349,0.0527,0.0,0.285,0.321,117.288,211027,Major
Bandit,Hemso,52,Bandit,2018,Gangster Rap Deutsch,rap,gangster rap,0.723,0.65,G#/Ab,-7.521,0.64,0.275,0.0,0.322,0.755,93.795,202000,Major
Hot Pursuit,Hasan.K,9,Juggernaut,2017,Gangster Rap Deutsch,rap,gangster rap,0.688,0.658,A,-6.393,0.303,0.48,0.00254,0.039,0.801,173.936,255760,Minor
Azzlack Harami,Milonair,0,AMG,2014,Gangster Rap Deutsch,rap,gangster rap,0.525,0.873,D#/Eb,-4.006,0.355,0.122,0.0,0.0872,0.49,124.04,190933,Minor
