track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mode_string
Chimera,Cheerleader,29,Chimera,2019,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",pop,indie poptimism,0.46,0.966,C,-3.292,0.0476,0.00386,2.54e-06,0.451,0.299,119.987,251338,Major
Riot Rhythm,Sleigh Bells,42,Treats,2010,Nikki Sixx's Top Pixx,rock,album rock,0.695,0.829,D,-4.108,0.105,0.00986,0.00447,0.361,0.648,169.982,156760,Major
Hard To Handle,The Black Crowes,2,Shake Your Money Maker,1990,Classic Rock,rock,classic rock,0.605,0.796,E,-3.618,0.0421,0.00286,0.000541,0.279,0.961,103.671,187720,Major
Electric Boogie,Marcia Griffiths,42,Carousel,1990,School Dance 2019 (Squeaky Clean),latin,latin hip hop,0.769,0.898,C#/Db,-9.347,0.0355,0.116,0.000648,0.261,0.968,108.141,242773,Major
The Only Way Is Up - Radio Edit,Martin Garrix,50,The Only Way Is Up,2015,Big Room House | Festival Bangers,edm,big room,0.593,0.81,C#/Db,-5.976,0.0341,0.0145,0.944,0.0906,0.173,128.067,189390,Minor
How You Been,Phi11a,45,Sad Cowboy Shit,2019,Pop Hits 2000-2019,edm,pop edm,0.669,0.781,F#/Gb,-4.451,0.0357,0.0134,0.0,0.174,0.231,127.924,106283,Minor
Are You Ready,AC/DC,64,The Razors Edge,1990,HARD ROCK CAFE,rock,hard rock,0.454,0.821,G,-4.816,0.0324,0.0165,3.55e-06,0.13,0.414,108.533,250333,Major
CASINO ROYAL,Kianush,77,CASINO ROYAL,2019,Modus Mio,rap,hip hop,0.754,0.68,C,-6.331,0.224,0.345,0.0,0.153,0.499,118.008,171356,Minor
Beat It,Honeywagon,31,Songs From Neverland,2010,Bluegrass Covers,r&b,hip pop,0.693,0.412,D,-11.337,0.029,0.115,0.0,0.0895,0.539,138.024,214227,Minor
Worldwide,Big Time Rush,58,BTR,2010,post teen pop,pop,post-teen pop,0.531,0.771,E,-6.162,0.0468,0.0735,0.0,0.17,0.617,159.973,224333,Major
Bad Emotions,Rob Stepwart,13,Trip Stories,2018,House Electro 2019,edm,electro house,0.78,0.802,D#/Eb,-3.779,0.0733,0.00544,0.755,0.102,0.936,128.0,165400,Minor
Tres Deseos (Three Wishes),ITA - CACHAO,37,Abriendo Puertas,1995,This Is Gloria Estefan,latin,latin pop,0.84,0.899,F,-8.179,0.0593,0.363,0.0,0.0167,0.971,130.942,212373,Major
Percocet - Remix,Alex Rose,65,Percocet (Remix),2017,Trap Rewind,rap,trap,0.807,0.504,D#/Eb,-6.931,0.126,0.605,0.0,0.123,0.429,129.991,314627,Minor
Breaking Kind,Steve Angello,36,Genesis,2017,Electro Pop | Electropop,pop,electropop,0.458,0.742,E,-5.125,0.101,0.126,0.0,0.232,0.248,94.785,200627,Minor
Silence - Acoustic,Grace Carter,8,Silence (Acoustic),2017,urban CONTEMPORARY,r&b,urban contemporary,0.515,0.122,A#/Bb,-11.192,0.0439,0.806,0.0,0.112,0.164,167.462,221848,Major
Break The House Down,Laidback Luke,14,Asseteria! Live From New York,2008,Electro/Progressive/Club House,edm,progressive electro house,0.927,0.727,A#/Bb,-4.753,0.144,0.0467,0.00624,0.312,0.621,127.032,328133,Minor
wowowo - remix,chillwagon,43,wowowo - remix,2019,Trap strefa,rap,trap,0.649,0.659,B,-7.916,0.162,0.14,0.0,0.119,0.147,144.075,155009,Minor
Neón,M4gna,20,Neón,2020,Trap 2020 🔥,rap,trap,0.74,0.526,F#/Gb,-9.793,0.0555,0.499,0.000188,0.119,0.464,159.971,184600,Major
"Uncertain Smile - Original 7"" Version 1982",The The,27,45 RPM - The Singles Of The The,2002,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.503,0.835,B,-4.678,0.0407,0.282,0.408,0.125,0.707,143.333,295760,Minor
No Amasso,Riko Viana,16,No Amasso,2019,Orgulho Tropical,latin,tropical,0.791,0.82,F#/Gb,-8.239,0.148,0.0177,2.82e-05,0.0859,0.857,105.993,143915,Minor
"The More You Live, The More You Love",A Flock Of Seagulls,43,Playlist: The Very Best of A Flock of Seagulls,2008,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.612,0.845,B,-5.565,0.0352,0.00224,0.00168,0.582,0.769,139.514,249107,Minor
Back Foot,Dinosaur Pile-Up,53,Celebrity Mansions,2019,Hard Rock Workout,rock,hard rock,0.547,0.922,F#/Gb,-5.845,0.0858,0.00619,1.13e-05,0.349,0.844,160.128,188653,Major
Sinaloa Stil,Shooter Gang,61,Sinaloa Stil,2019,DK rap,rap,hip hop,0.846,0.6,C#/Db,-8.149,0.203,0.268,0.0,0.104,0.336,100.05,158400,Major
By the Pool,Palomo Wendel,43,Morning Glow,2019,Neo-Soul Guitar,r&b,neo soul,0.778,0.193,E,-15.032,0.037,0.859,0.962,0.111,0.381,76.017,201690,Minor
You're My Heart You're My Soul,Laura Tain,11,I Know Who You Are,2015,80's Songs | Top 💯 80s Music Hits,pop,electropop,0.656,0.526,C,-15.149,0.0437,0.355,0.00801,0.116,0.589,106.985,263387,Minor
Amorfoda,Bad Bunny,16,Amorfoda,2018,Trap Luv,rap,trap,0.742,0.432,A,-7.539,0.0615,0.984,5.78e-05,0.0796,0.252,148.005,155676,Minor
You Dont Know,Sweeper,35,Animate,2019,Trap Nation,rap,trap,0.549,0.819,F#/Gb,-6.068,0.051,3.18e-05,0.756,0.0886,0.301,99.99,254400,Minor
Perfect Way,Scritti Politti,0,Cupid & Psyche 85,1985,80s Pop & Rock Hits and Album Tracks,rock,album rock,0.66,0.836,F#/Gb,-12.324,0.0468,0.0438,0.0991,0.428,0.898,104.588,273240,Major
Punto G,KAROL G,69,Punto G,2019,Todo Reggaeton,latin,reggaeton,0.787,0.751,F#/Gb,-4.738,0.0865,0.00796,0.000139,0.0857,0.926,165.961,181587,Minor
Naagin,Vayu,65,Naagin,2019,Global X,latin,latin pop,0.807,0.5,A,-10.361,0.0581,0.0335,8.73e-06,0.0967,0.243,97.09,157000,Major
Mighty Healthy,Ghostface Killah,27,Supreme Clientele,2000,90s Hiphop / Gangsta Rap,rap,gangster rap,0.644,0.946,A,-6.674,0.406,0.121,1.59e-06,0.307,0.53,88.828,201693,Minor
Cúcara Mácara,DAAZ,47,Cúcara Mácara,2019,Arena Hip-Hop,rap,hip hop,0.873,0.739,C#/Db,-6.954,0.232,0.0998,0.0,0.064,0.927,100.098,96000,Major
Choices,Project Pat,34,Ghetty Green,1999,Dirty South Rap Classics by DJ HOTSAUCE,rap,southern hip hop,0.851,0.566,C#/Db,-9.622,0.352,0.00621,0.000744,0.0595,0.517,170.034,166027,Major
Chartreuse,Capital Cities,45,In A Tidal Wave Of Mystery (Deluxe Edition),2013,indie poptimism,pop,indie poptimism,0.682,0.699,A,-5.816,0.0357,0.0808,0.0227,0.0846,0.831,104.999,218807,Minor
(Keep Feeling) Fascination,The Human League,46,The Greatest Hits,1988,Permanent Wave CHDB,rock,permanent wave,0.711,0.624,C,-8.011,0.08,0.421,2.27e-06,0.271,0.703,118.137,225173,Major
Sleepy Eyes,Elohim,60,Elohim (Deluxe Edition),2019,The Sound of Indie Poptimism,pop,indie poptimism,0.608,0.736,F#/Gb,-6.7,0.165,0.051,0.0,0.215,0.489,97.038,202887,Major
Corduroy Dreams,Rex Orange County,75,Bcos U Will Never B Free,2016,indie poptimism,pop,indie poptimism,0.61,0.305,E,-14.037,0.053,0.653,0.0,0.103,0.222,113.818,206975,Major
On the Back of Your Neck,Cienfue,49,On the Back of Your Neck,2020,The Pulse of Indie Poptimism,pop,indie poptimism,0.676,0.788,A,-4.596,0.0428,0.1,0.254,0.326,0.688,123.018,253444,Minor
Narcissistic Cannibal (feat. Skrillex & Kill the Noise),Korn,60,The Path Of Totality (Special Edition),2011,New Hard Rock,rock,hard rock,0.519,0.892,B,-5.285,0.113,0.000456,0.000525,0.572,0.559,174.027,190707,Minor
Is She,Tori Templet,45,Is She,2020,The Pulse of Indie Poptimism,pop,indie poptimism,0.723,0.372,A,-14.808,0.215,0.268,1.25e-05,0.107,0.387,77.99,190772,Minor
Crept and We Came,Bone Thugs-N-Harmony,43,E. 1999 Eternal,1995,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.825,0.683,C,-7.565,0.194,0.0238,0.00139,0.135,0.595,140.17,303813,Major
Clockwork,Varrick Frost,32,Clockwork,2019,Electro Swing Top 100,edm,electro house,0.972,0.825,D,-6.382,0.259,0.446,7.65e-05,0.0633,0.747,115.957,182982,Major
Atrévete,Nicky Jam,58,Atrévete,2019,LATIN POP 2020 🔥 Pop latino actual,latin,latin pop,0.552,0.675,B,-3.824,0.297,0.311,0.0,0.119,0.586,183.785,198320,Major
Love Lies (with Normani),Khalid,79,Love Lies (with Normani),2018,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,pop,dance pop,0.708,0.648,F#/Gb,-5.626,0.0449,0.0956,0.0,0.134,0.338,143.955,201707,Major
Hooka,Don Omar,49,Meet The Orphans,2010,REGGAETON VIEJO,latin,reggaeton,0.732,0.86,C#/Db,-5.09,0.16,0.0468,0.0,0.804,0.817,170.012,237960,Major
Someone Like You,Adele,79,21,2011,Pop Inglés (2020 - 2010s)💙 Música En Inglés 2010s,pop,dance pop,0.554,0.321,A,-8.251,0.028,0.893,0.0,0.0996,0.288,135.047,285240,Major
"Hit the Floor ""Power"" (feat. Dollar Man)",Big Ali,31,"Hit the floor ""Power"" feat. Dollarman",2008,Electro/Progressive/Club House,edm,progressive electro house,0.798,0.857,B,-5.603,0.0738,0.159,0.000537,0.278,0.878,125.981,191518,Minor
Knockin' Boots,Candyman,43,AIN'T NO SHAME IN MY GAME,1990,Minitruckin Playlist,rap,southern hip hop,0.94,0.662,G,-8.786,0.292,0.0954,0.0,0.376,0.657,101.403,233027,Major
PURPURA,WOS,68,PURPURA,2018,Trap Rewind,rap,trap,0.817,0.803,D,-2.941,0.21,0.466,0.0,0.0498,0.348,110.214,194182,Major
Feel the Pain,Dinosaur Jr.,60,Without a Sound,1994,The Sound of Permanent Wave,rock,permanent wave,0.34,0.804,C,-8.355,0.0516,0.00331,0.0191,0.0727,0.854,131.5,259600,Major
Algo Está Cambiando,Julieta Venegas,34,Realmente Lo Mejor,2007,Latin Pop antiguo,latin,latin pop,0.641,0.6,E,-8.031,0.0359,0.0678,8.8e-05,0.103,0.362,87.0,244133,Minor
Desire Into Gold,New Medicine,30,Breaking The Model,2014,Hard Rock Workout!,rock,hard rock,0.491,0.938,C,-4.726,0.182,0.0108,0.0,0.107,0.452,164.011,172173,Major
Turn - 2015 Remaster,New Order,34,Waiting For The Sirens' Call,2005,"""Permanent Wave""",rock,permanent wave,0.537,0.859,F#/Gb,-5.336,0.0333,0.000318,0.00441,0.096,0.369,135.971,273600,Major
You Keep Calling,BAARD,42,You Keep Calling,2019,Pop / Dance,pop,dance pop,0.512,0.682,F,-6.763,0.0891,0.0461,1.46e-05,0.0742,0.598,111.967,199293,Minor
Storm,Paperwhite,40,Escape,2016,Indie Poptimism,pop,indie poptimism,0.638,0.793,A#/Bb,-6.676,0.0393,0.0109,0.0253,0.161,0.523,113.944,195973,Major
Jump - 2004 Remaster,Van Halen,40,Rhino Hi-Five: Metal,2006,80s / Classic Rock,rock,classic rock,0.546,0.843,C,-5.821,0.0326,0.12,4.98e-05,0.0618,0.783,129.894,244107,Major
Rain Fall Down,The Rolling Stones,24,A Bigger Bang,2005,Hard Rock Cafe Classics,rock,hard rock,0.654,0.854,A,-5.873,0.0563,0.00175,0.00639,0.163,0.531,98.013,293800,Minor
Teenage Kicks,The Undertones,45,The Undertones,1979,I didn’t know perm stood for permanent (wave),rock,permanent wave,0.415,0.782,D,-6.745,0.0461,0.0011,0.0,0.14,0.564,135.029,148480,Major
Borderline,Tame Impala,76,Borderline,2019,Ultimate Indie Presents... Best Tracks of 2019,r&b,hip pop,0.598,0.71,C,-6.839,0.0272,0.0476,1.77e-05,0.1,0.726,97.976,274294,Minor
Beautiful,Viigo,44,Beautiful,2016,Indie Poptimism!,pop,indie poptimism,0.566,0.628,C,-11.216,0.0716,0.153,0.12,0.0558,0.554,176.126,186435,Major
Loco,M2H,57,Loco,2018,②⓪①⑨ mixed,rock,permanent wave,0.832,0.428,F,-8.988,0.404,0.347,3.2e-05,0.0684,0.844,81.979,237422,Major
Ojitos Cafe,18 Kilates,0,20 Grandes Exitos,2010,Latin Pop antiguo,latin,latin pop,0.848,0.874,D,-7.179,0.0902,0.228,0.0,0.089,0.961,102.001,225048,Major
Un Par De Balas,C-Kan,57,Clasificación C Vol.1,2014,Mexican Gangsta Rap,rap,gangster rap,0.816,0.813,G#/Ab,-3.124,0.361,0.448,0.0,0.153,0.79,171.816,228092,Major
Loverboy - Acoustic Version,You Me At Six,22,Loverboy,2011,Pop Punk | Post-Hardcore,pop,post-teen pop,0.643,0.492,G,-7.819,0.032,0.306,0.000131,0.102,0.461,137.991,186147,Major
Baguettes (feat. Gunna),Smokepurpp,53,Lost Planet 2.0,2019,Viral Southern Hip Hop,rap,southern hip hop,0.861,0.63,G,-8.953,0.0518,0.109,0.0,0.0955,0.75,139.956,166000,Major
La Negra Tomasa - Bilongo - Versión Tropical,Caifanes,63,Caifanes,1988,Caifanes La Historia,rock,album rock,0.53,0.683,D,-7.13,0.0313,0.234,0.311,0.274,0.694,174.441,472400,Major
Bachelorette,Ashe,42,Bachelorette,2019,a taste of the mainstream,pop,post-teen pop,0.606,0.475,F,-8.717,0.0305,0.327,0.000892,0.133,0.36,87.987,213964,Major
Hay,Crucial Conflict,42,The Final Tic,1996,Southern Hip Hop,rap,southern hip hop,0.749,0.733,B,-9.163,0.0611,0.0302,0.0,0.151,0.897,139.935,260240,Minor
The Universe Is Ours,Headhunterz,39,The Universe Is Ours,2015,BIG-ROOM NEVER DIES !,edm,big room,0.398,0.906,F#/Gb,-3.521,0.0538,0.00677,0.0111,0.372,0.266,127.97,214766,Minor
Tempted,Squeeze,0,Singles-45's And Under,1989,Classic Rock Greatest Hits,rock,classic rock,0.725,0.446,F#/Gb,-10.107,0.0266,0.119,0.000169,0.0918,0.576,93.76,240867,Minor
There Will Be Blood,Kim Petras,60,TURN OFF THE LIGHT,2019,a taste of the mainstream,pop,post-teen pop,0.562,0.879,C,-4.733,0.0905,0.00119,1.81e-05,0.167,0.602,107.026,197652,Minor
Te Quedaste Solo,Fanny Lu,45,Te Quedaste Solo,2019,Punto Tropical,latin,tropical,0.876,0.738,D,-4.835,0.0941,0.2,0.0,0.12,0.741,96.006,195867,Major
Great Dane,Cosmo Pyke,55,Just Cosmo,2017,Neo-Jazz Soul RnB & Afro,r&b,neo soul,0.498,0.692,F,-6.05,0.176,0.104,0.0,0.0688,0.577,136.662,478037,Major
I Love You More,Juan Luis Guerra 4.40,28,I Love You More,2019,Latin Pop 2019,latin,latin pop,0.758,0.914,A#/Bb,-2.699,0.084,0.737,0.0,0.0749,0.962,149.786,196200,Major
Didn't Cha Know,Erykah Badu,62,Mama's Gun,2000,Neo-Soul / Soulful R&B,r&b,neo soul,0.753,0.472,D#/Eb,-9.761,0.121,0.48,0.0133,0.284,0.816,135.276,238733,Minor
There’s No Such Thing As Accidental Infidelity,You Me At Six,37,Hold Me Down,2010,Pop Punk | Post-Hardcore,pop,post-teen pop,0.43,0.781,B,-4.715,0.0383,0.00375,2.08e-06,0.141,0.486,82.962,226747,Major
Fire Wire - Radio Edit,Ste Ingham,12,Fire Wire,2017,Hands Up‏‏​​   ‍,edm,progressive electro house,0.607,0.932,C,-5.58,0.0492,0.00584,0.78,0.129,0.427,134.995,190072,Minor
Heaven (feat. Veronica),Dzeko,68,Heaven (feat. Veronica),2019,Cardio,pop,dance pop,0.657,0.882,C,-3.565,0.0456,0.247,0.00202,0.112,0.179,127.994,195000,Minor
Love Me Like You Do,Ellie Goulding,64,Fifty Shades Freed (Original Motion Picture Soundtrack),2018,post teen pop,pop,post-teen pop,0.489,0.597,F,-6.633,0.0292,0.27,0.0,0.105,0.324,95.012,253520,Minor
First of Summer,Urbandub,49,Embrace,2005,Pinoy Classic Rock,rock,classic rock,0.293,0.917,C#/Db,-5.436,0.142,0.00138,0.0,0.249,0.448,134.894,213043,Major
Las Avispas,Juan Luis Guerra 4.40,50,Para Ti,2004,TROPICAL🌴,latin,tropical,0.814,0.944,E,-2.758,0.0532,0.544,7.91e-06,0.0642,0.961,130.082,197333,Minor
Ginger,Riton,58,Ginger,2018,💊ELECTRO-HOUSE-TECH💊,edm,electro house,0.791,0.935,D#/Eb,-4.118,0.074,0.0701,0.00369,0.0511,0.802,121.999,159010,Minor
Cyber Sex,Doja Cat,74,Hot Pink,2019,New Hip Hop‏‏​​   ‍,r&b,urban contemporary,0.917,0.657,G#/Ab,-5.716,0.0921,0.318,3.62e-06,0.0754,0.818,131.03,165733,Major
Novo Drip,Recayd Mob,55,Novo Drip,2019,Trapperz Brasil,rap,trap,0.945,0.252,G#/Ab,-11.641,0.258,0.0036,0.0,0.101,0.0791,130.031,294245,Major
VOICES (feat. XXXTENTACION),Skye,70,VOICES (feat. XXXTENTACION),2019,A1 Hip-Hop,rap,hip hop,0.678,0.672,C,-5.688,0.0302,0.00959,0.0,0.0868,0.625,136.933,155993,Major
#Twerkit,Busta Rhymes,0,#TWERKIT,2013,◤ Hip Hop Dance Music – Urban – Trap – Breaking Locking Popping Bopping – WOD – World of Dance,rap,southern hip hop,0.584,0.917,F#/Gb,-4.326,0.49,0.152,4.61e-06,0.442,0.652,149.704,231320,Minor
Доедешь: Пиши,Kaspiyskiy Gruz,43,The Best of Каспийский Груз,2018,RUSSIAN Gangster Rap,rap,gangster rap,0.718,0.551,B,-3.94,0.154,0.106,0.0,0.153,0.55,78.013,234231,Minor
Move Me,Mura Masa,64,Move Me,2018,POPTIMISM,pop,indie poptimism,0.763,0.52,C#/Db,-8.53,0.0974,0.151,0.0134,0.0974,0.521,105.02,202587,Major
Todas Mueren por Mí,Cartel De Santa,58,Cartel De Santa,2004,Mexican Gangsta Rap,rap,gangster rap,0.903,0.704,C,-6.702,0.114,0.0272,0.0044,0.117,0.587,92.009,223093,Major
Angel Baby 2013+1 Remix (Oldie),Mr. Capo Los Presents…,28,Los Angeles Times,2015,Chicano Rap,latin,latin hip hop,0.812,0.599,F,-5.326,0.0512,0.304,1.48e-05,0.129,0.322,97.504,307227,Minor
Speed Up (Original),Funkerman,8,Speed Up,2008,Selected House,edm,progressive electro house,0.812,0.65,F,-6.015,0.0408,0.000491,0.0474,0.0517,0.563,127.0,398453,Minor
Feeling Good,Demun Jones,51,Jones In Ya Speaker,2018,Southern soul & hip hop,rap,southern hip hop,0.715,0.644,G,-5.917,0.0377,0.0657,0.0,0.0869,0.641,136.017,216053,Major
Tocarte Toa (feat. Natya),Big Yamo,2,Solo Exitos,2013,REGGAETON VIEJO,latin,reggaeton,0.859,0.895,C,-3.899,0.0984,0.245,3.84e-06,0.162,0.832,100.001,202633,Major
The Devil in I,Slipknot,71,.5: The Gray Chapter (Special Edition),2014,Workout Hard Rock,rock,hard rock,0.398,0.939,A,-2.865,0.0648,0.00591,0.000881,0.357,0.235,92.027,342821,Minor
+ High (feat. Jaycob Duque),Nibal,48,+ High (feat. Jaycob Duque),2019,Reggaeton 2020 ☀,latin,reggaeton,0.569,0.572,C,-5.714,0.333,0.18,1.5e-06,0.306,0.564,191.934,256392,Minor
We Ball,Ace Hood,66,We Ball,2019,The Sound of Southern Hip Hop,rap,southern hip hop,0.761,0.426,A#/Bb,-11.968,0.334,0.0692,0.0,0.133,0.141,155.001,200377,Minor
Memoirs Of A Gorilla,$uicideBoy$,64,Radical $uicide,2016,< DARK TRAP >,rap,gangster rap,0.854,0.98,C#/Db,-1.181,0.0569,0.263,0.00053,0.548,0.255,110.001,122000,Major
Time of Our Lives,Pitbull,77,Globalization,2014,ELECTROPOP,pop,electropop,0.72,0.802,C#/Db,-5.797,0.0582,0.0921,0.0,0.694,0.723,124.043,229360,Major
When I Come Around,Green Day,75,Dookie,1994,keg party jukebox,rock,permanent wave,0.531,0.909,B,-4.236,0.034,0.0175,0.0,0.231,0.814,97.546,178000,Major
Dikke Tieten,Kempi,25,Du Evolutie Van 'n Nigga (Mixtape 4),2009,Hip-Hop 'n RnB,rap,southern hip hop,0.603,0.809,C,-5.582,0.0314,0.000132,0.0322,0.202,0.542,124.01,280867,Major
Ziggy Stardust - 1997 Remaster,David Bowie,32,The Best Of David Bowie 1969-74,1997,Classic Hard Rock,rock,hard rock,0.467,0.513,G,-14.531,0.0825,0.0277,2.66e-06,0.229,0.448,80.966,198747,Major
Sweettalk my Heart - Team Salut Remix,Tove Lo,51,Sweettalk my Heart (Team Salut Remix),2019,a taste of the mainstream,pop,post-teen pop,0.76,0.716,C#/Db,-4.368,0.0445,0.0146,1.37e-05,0.109,0.58,111.004,179057,Major
Todavia,La Factoria,69,Exitos,2009,Reggaeton viejito🔥,latin,reggaeton,0.785,0.901,G,-3.205,0.0553,0.0867,0.000271,0.0903,0.6,113.289,203333,Minor
Anioły i Demony,Tymek,70,Anioły i Demony,2019,Generacja Hip Hop,rap,hip hop,0.772,0.672,E,-5.333,0.178,0.288,0.0,0.133,0.655,111.003,210811,Minor
The Way - Hype Mix,Klaas,8,The Way,2007,Electro/Progressive/Club House,edm,progressive electro house,0.819,0.833,F#/Gb,-6.296,0.0617,0.00012,0.321,0.184,0.753,127.035,353386,Major
Tears - Enamour Remix,Donatello,27,Tears,2018,Selected House,edm,progressive electro house,0.748,0.645,C#/Db,-10.741,0.0434,0.000253,0.931,0.0386,0.614,123.994,396774,Major
Candy Land Remix,Tucka,28,"""Forever King""",2011,Southern Soul BBQ Mix,rap,southern hip hop,0.861,0.666,C,-8.131,0.0346,0.149,0.0,0.166,0.867,110.975,268920,Minor
Who We Are - Jacked Mix,The Smen,26,Who We Are (Jacked Mix),2018,💊ELECTRO-HOUSE-TECH💊,edm,electro house,0.579,0.811,C#/Db,-7.914,0.293,0.000184,0.71,0.349,0.161,127.105,215925,Major
We Ready,Archie Eversole,0,Ride Wit Me Dirty South Style,2002,Dirty South Rap Classics by DJ HOTSAUCE,rap,southern hip hop,0.756,0.532,F#/Gb,-6.508,0.0934,0.072,0.0,0.0579,0.869,149.975,232480,Minor
Instant Funk,Merchant,39,"Beach Diggin’, Vol. 1",2013,House/Electro/Progressive/Disco/Lofi/Synthwave,edm,progressive electro house,0.693,0.945,B,-8.559,0.0676,0.646,0.00259,0.131,0.965,115.364,338000,Minor
Bad Bad Bad (feat. Lil Baby),Young Thug,81,So Much Fun,2019,Hip-Hop Favourites,rap,hip hop,0.974,0.596,F#/Gb,-8.888,0.184,0.0976,0.0,0.151,0.892,111.959,149040,Major
Te Vas Arrepentir - Remix,Chris Wandell,60,Te Vas Arrepentir (Remix),2019,El Ritmo,latin,reggaeton,0.797,0.687,A#/Bb,-6.037,0.188,0.344,0.0,0.14,0.59,91.975,338051,Minor
Good When We're Together - Radio Edit,Kav Verhouzer,46,Good When We're Together (Radio Edit),2015,Tropical Morning,latin,tropical,0.681,0.814,G,-4.556,0.0317,0.0309,0.000267,0.162,0.586,124.047,181135,Major
Good Intentions - LP Mix,Session Victim,49,The Haunted House of House,2012,House/Electro/Progressive/Disco/Lofi/Synthwave,edm,progressive electro house,0.718,0.739,A#/Bb,-12.43,0.0643,0.037,0.941,0.0948,0.94,119.0,269667,Minor
Cool Mind,Niwel,22,Cool Mind,2019,Electro Posé - Discoveries,edm,electro house,0.48,0.66,F,-7.049,0.0931,0.266,0.00565,0.131,0.122,106.644,186818,Minor
Future Nostalgia,Dua Lipa,77,Future Nostalgia,2019,Girl On Fire,r&b,hip pop,0.875,0.813,G,-4.502,0.0578,0.00618,0.0,0.321,0.859,114.994,184882,Major
How Deep Is Your Love - Single Version,Dru Hill,0,Hits,2005,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",r&b,new jack swing,0.597,0.629,C#/Db,-8.119,0.119,0.0228,0.0,0.327,0.782,93.766,228693,Major
Grapevine - Tujamo Remix,Tiësto,1,Grapevine (The Remixes),2019,Fresh EDM | Progressive House | Electro House | Trap | Deep House | Electronic | Future House/Bass,edm,progressive electro house,0.724,0.843,A#/Bb,-4.508,0.104,0.0566,0.0803,0.182,0.697,125.983,201905,Minor
Red Light Special,TLC,56,Crazysexycool,1994,"Back in the day - R&B, New Jack Swing, Swingbeat, RNB..etc.",r&b,new jack swing,0.52,0.449,F,-8.957,0.0331,0.205,0.000687,0.191,0.364,189.243,303960,Minor
Ya Estuvo,Dyablo,13,Mr. Knightowl presents La Batalla Mr. Shadow vs. Dyablo,2005,Chicano Rap,latin,latin hip hop,0.821,0.542,A#/Bb,-8.165,0.274,0.0884,0.0,0.175,0.76,87.099,261720,Minor
Metasphere,KLIMENT,16,Interdependence,2018,Underground Party | Hypnotic | Minimal | Acid | Big Room | Tech | Liquid,edm,progressive electro house,0.829,0.595,G,-8.73,0.0389,0.00624,0.845,0.116,0.12,125.015,447360,Major
Como Se Pone la Habana,Telmary,16,Fuerza Arará,2018,Cuban vibes only,r&b,urban contemporary,0.808,0.658,F#/Gb,-9.102,0.111,0.187,0.00012,0.139,0.641,94.992,251925,Minor
Nothin' to Compare,Who,54,Nothin' to Compare,2019,Pop Dance Hits,pop,dance pop,0.522,0.524,A#/Bb,-10.692,0.313,0.435,0.211,0.296,0.145,115.077,169696,Major
Tu Eres,Salo,39,Tu Eres,2019,Latin Pop Rising,latin,latin pop,0.438,0.512,D,-8.543,0.0327,0.0861,0.0,0.389,0.474,97.418,220900,Major
Shadow Of Your Love,Guns N' Roses,58,Shadow Of Your Love,2018,This Is Guns N' Roses,rock,album rock,0.416,0.995,A#/Bb,-5.376,0.119,0.000164,0.0902,0.34,0.33,112.014,185573,Minor
Love Is Pain,Joan Jett & The Blackhearts,20,Bad Reputation (Music from the Original Motion Picture),2018,Badass Rock,rap,southern hip hop,0.324,0.887,D,-4.512,0.0528,0.000128,0.0327,0.248,0.438,112.012,209480,Major
Hummin' To Myself,Pisk,30,Hummin' To Myself / Jumpin' Jive,2019,Electro Swing Top 100,edm,electro house,0.88,0.915,C#/Db,-5.993,0.12,0.205,0.518,0.13,0.736,123.03,222439,Major
Scrying Through Shattered Glass,Ghostemane,50,Blackmage,2016,< DARK TRAP >,rap,gangster rap,0.494,0.695,C#/Db,-10.566,0.751,0.00421,0.0158,0.223,0.0722,155.01,197077,Major
Goteo,Duki,79,Goteo,2019,Trapperz,rap,trap,0.473,0.779,C#/Db,-3.725,0.0414,0.186,0.0,0.189,0.438,108.287,164458,Major
Hero / Heroine,Boys Like Girls,38,Boys Like Girls,2006,Pop Punk | Post-Hardcore,pop,post-teen pop,0.422,0.904,C,-4.531,0.102,0.02,4.49e-06,0.686,0.32,163.929,232240,Major
Tucson,Healy,49,Tucson,2019,New R&B‏‏​​   ‍,r&b,urban contemporary,0.73,0.515,B,-8.632,0.139,0.23,0.149,0.134,0.361,77.599,204124,Major
Saigon - 2002 Digital Remaster,Martha and the Muffins,16,Metro Music,1980,permanent wave,rock,permanent wave,0.539,0.569,D,-13.207,0.0324,0.033,0.227,0.0353,0.808,148.691,264933,Major
Chante's Got A Man,Chanté Moore,30,The Best Of Chanté Moore 20th Century Masters The Millennium Collection,2004,90s R&B - The BET Planet Groove/Midnight Love Mix,r&b,new jack swing,0.747,0.62,F#/Gb,-6.956,0.0608,0.177,0.0,0.0535,0.517,111.545,264400,Minor
