track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,mode_string
All Love,FLETCHER,71,you ruined new york city for me,2019,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",pop,indie poptimism,0.678,0.487,E,-7.177,0.0866,0.272,0.000261,0.181,0.48,141.983,193600,Major
Unknown (To You),Jacob Banks,62,Village,2018,Urban contemporary,r&b,urban contemporary,0.367,0.538,G#/Ab,-5.121,0.0421,0.895,0.000581,0.149,0.274,129.092,233160,Minor
"U Know What's Up (feat. Lisa ""Left Eye"" Lopes)",Donell Jones,60,Where I Wanna Be,1999,The Sound of Urban Contemporary,r&b,urban contemporary,0.854,0.543,G#/Ab,-6.166,0.0844,0.0402,5.73e-05,0.0419,0.868,103.032,243733,Minor
Hot Pursuit,Hasan.K,9,Juggernaut,2017,Gangster Rap Deutsch,rap,gangster rap,0.688,0.658,A,-6.393,0.303,0.48,0.00254,0.039,0.801,173.936,255760,Minor
Baknaffek,Das EFX,45,Straight Up Sewaside,1993,90's Hip Hop Ultimate Collection,rap,southern hip hop,0.814,0.531,G,-11.559,0.194,0.00415,7.02e-05,0.27,0.252,95.187,214267,Major
Oh I,Debra Killings,5,Surrender,2003,Gospel Neo Soul,r&b,neo soul,0.53,0.631,A,-6.973,0.204,0.222,0.0,0.312,0.591,80.153,217600,Major
These Eyes,India.Arie,18,Testimony: Vol. 1 Life & Relationship,2006,Neo-Soul Essentials,r&b,neo soul,0.657,0.512,A#/Bb,-7.157,0.0472,0.416,1.24e-06,0.139,0.609,99.961,271387,Minor
Not The One,Cuebrick,41,Not The One,2019,EDM House & Dance,edm,pop edm,0.469,0.874,C,-3.404,0.0433,0.0268,0.23,0.114,0.297,127.862,177559,Minor
Becoming,Zero Theorem,40,Ataraxis,2018,Hard Rock Workout,rock,hard rock,0.508,0.956,G#/Ab,-3.336,0.0641,0.000149,3.81e-05,0.309,0.511,88.01,190202,Major
New Sky (feat. Kadhja Bonet),SiR,55,Chasing Summer,2019,Neo-Soul,r&b,neo soul,0.608,0.651,F,-6.954,0.0375,0.0631,0.00115,0.151,0.252,89.097,191973,Minor
Use Somebody (Classic Bonus Track) - Armin van Buuren Rework,Laura Jansen,25,Trance Anthems Top 60,2013,EDM - pop remixes,edm,pop edm,0.392,0.838,D,-4.825,0.0333,0.0151,0.842,0.0827,0.0465,135.99,233227,Major
Ryūjin,BonRen,24,Ryūjin,2020,Big Room EDM,edm,big room,0.667,0.931,B,-3.231,0.0836,0.0023,0.937,0.395,0.14,127.987,137695,Minor
Drama Queen,Shavi,25,Drama Queen,2017,Female Vocal EDM,edm,progressive electro house,0.672,0.776,B,-6.269,0.0649,0.0494,0.0,0.0885,0.519,109.987,218182,Major
Don't Be the Reason,Macy Martin,38,Don't Be the Reason,2019,Waves Pop and EDM,edm,pop edm,0.528,0.8,D#/Eb,-6.739,0.0941,0.122,5.93e-05,0.114,0.688,181.855,174360,Major
Don't Be Afraid To Be Different (feat. Will Smith),Logic,5,Confessions of a Dangerous Mind,2019,This Is Logic,rap,hip hop,0.872,0.791,C#/Db,-4.885,0.123,0.0241,8.92e-05,0.141,0.421,111.025,167920,Major
A Hazy Shade of Winter,Simon & Garfunkel,54,Bookends,1968,I didn’t know perm stood for permanent (wave),rock,permanent wave,0.497,0.59,D,-11.203,0.0296,0.139,7.11e-06,0.378,0.969,142.027,137480,Minor
Anyone,Maiwan,13,Summer Crush,2017,Tropical Vibes,latin,tropical,0.775,0.78,C,-7.657,0.0348,0.0368,0.79,0.125,0.664,115.99,186507,Minor
Closure,Snareskin,36,Closure,2018,Pop Dance Hits,pop,dance pop,0.586,0.536,C#/Db,-5.514,0.0923,0.313,0.0,0.0844,0.426,156.021,180332,Minor
Hillbilly Psycho,Upchurch,42,Creeker 2,2019,Southern soul & hip hop,rap,southern hip hop,0.466,0.739,E,-6.782,0.0943,0.0131,0.0,0.351,0.28,148.15,250219,Major
Coffee,Sylvan Esso,61,Sylvan Esso,2014,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.457,0.455,C,-8.112,0.188,0.348,0.00122,0.142,0.163,100.049,269693,Major
Fake,RedHook,47,Fake,2019,"Classic Rock 70s 80s 90s, Rock Classics - 70s Rock, 80s Rock, 90s Rock Rock  Classicos",rock,classic rock,0.607,0.962,C#/Db,-3.072,0.0575,0.00124,5.26e-06,0.139,0.795,120.055,181271,Major
GDFR (feat. Sage the Gemini & Lookas) - K Theory Remix,Flo Rida,49,GDFR (feat. Sage the Gemini & Lookas) [Remixes],2015,Epic Bass Drops,edm,big room,0.629,0.955,F,-3.763,0.169,0.0228,0.000603,0.349,0.649,145.955,187960,Minor
Insane in the Brain,Cypress Hill,70,Black Sunday,1993,90's Hip Hop Ultimate Collection,rap,southern hip hop,0.897,0.612,B,-10.489,0.211,0.0297,0.186,0.0894,0.767,102.305,208267,Major
International Love,Pitbull,71,Planet Pit (Deluxe Version),2011,Pop 2009-2011,latin,latin hip hop,0.669,0.855,C,-3.035,0.0499,0.0124,0.0,0.335,0.648,120.045,227280,Minor
Judas,Lady Gaga,56,Born This Way,2011,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.661,0.937,A#/Bb,-3.83,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,249067,Minor
Finders Keepers,You Me At Six,0,Take Off Your Colours,2008,Pop Punk | Post-Hardcore,pop,post-teen pop,0.486,0.898,D#/Eb,-1.742,0.055,0.000234,0.00142,0.343,0.381,121.995,194280,Major
Juicy - 2007 Remaster,The Notorious B.I.G.,62,Greatest Hits,2007,Gangster Rap Workout,rap,gangster rap,0.873,0.816,A,-4.645,0.256,0.483,0.0,0.146,0.79,96.067,301467,Major
MIA (feat. Drake),Bad Bunny,83,MIA (feat. Drake),2018,Trap 2020 🔥,rap,trap,0.817,0.539,F#/Gb,-6.349,0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,Minor
Be Fine (feat. Wafia),Ekali,56,Be Fine (feat. Wafia),2019,a taste of the mainstream,pop,post-teen pop,0.51,0.675,C,-6.717,0.145,0.199,0.0,0.35,0.439,180.094,159661,Minor
Time After Time (feat. Jessie Ware),Franky Wah,58,Time After Time (feat. Jessie Ware),2019,Dancefloor Beats,edm,big room,0.642,0.822,A,-5.191,0.0451,0.00394,0.118,0.365,0.216,122.03,196519,Minor
Straighten It Out,Pete Rock & C.L. Smooth,52,Mecca And The Soul Brother,1992,90's Hip Hop Ultimate Collection,rap,southern hip hop,0.77,0.656,A#/Bb,-11.169,0.246,0.11,0.0,0.0793,0.788,98.82,253413,Minor
Georgia Dome (Get Low Sequel),Ying Yang Twins,34,Me & My Brother,2003,90s-2000s Southern Hip Hop / Crunk,rap,southern hip hop,0.734,0.69,C#/Db,-8.23,0.0351,0.0002,1.16e-05,0.0951,0.668,101.998,365360,Minor
No Swinggity,Minimatic,49,No Swinggity,2015,Electro Swing Top 100,edm,electro house,0.864,0.574,B,-9.636,0.0711,0.0449,0.025,0.0502,0.653,116.046,211520,Minor
So Good (feat. Raekwon),Davina,24,The Legacy of Nu Soul,2015,R&B 80's/90's/00's,r&b,new jack swing,0.755,0.562,C#/Db,-4.991,0.154,0.17,0.0,0.132,0.631,82.999,262013,Major
Ola Adiós,Vacación,47,Ola Adiós,2019,Vibra Tropical,latin,tropical,0.78,0.427,F,-8.867,0.0281,0.809,0.00497,0.105,0.826,87.517,183973,Minor
Teach Me,Miguel,40,All I Want Is You,2010,Urban Contemporary,r&b,urban contemporary,0.631,0.63,G#/Ab,-4.746,0.0719,0.086,0.0,0.138,0.551,120.007,322227,Minor
Go Your Own Way,Fleetwood Mac,26,Rumours,1977,70s Pop & Rock Hits and Deep Tracks,rock,album rock,0.597,0.812,F,-12.062,0.0315,0.0219,0.00106,0.102,0.823,135.68,218400,Major
Tiny Dancer,Elton John,79,Madman Across The Water,1971,Permanent wave,rock,permanent wave,0.414,0.428,C,-11.097,0.0278,0.382,0.000243,0.148,0.282,145.075,377093,Major
SWING,LUCY,35,SWING,2018,K-Crazy Michioso Tunes,edm,pop edm,0.535,0.823,C,-4.042,0.35,0.543,0.0,0.0777,0.798,200.681,213685,Major
SUBEME LA RADIO,Enrique Iglesias,74,SUBEME LA RADIO,2017,Fiesta Latina Mix 🎈🎉💃🏻🕺🏻☀️🏖,latin,latin pop,0.684,0.823,A,-3.297,0.0773,0.0744,0.0,0.111,0.647,91.048,208163,Minor
Heaven's On The Other Side,Curtis Harding,40,Soul Power,2015,NEO FUNK AND SOUL,r&b,neo soul,0.673,0.491,C,-10.744,0.0278,0.00018,0.0025,0.136,0.331,115.29,239453,Major
La Noche Entera,Alex Ferreira,38,Canapé,2017,Paraíso Tropical,latin,tropical,0.731,0.406,G,-11.11,0.16,0.47,0.0,0.1,0.788,151.941,203314,Major
Tu Me Prefieres,Danelly Elly,20,Tu Me Prefieres,2019,Latest Latin American Hits 2020,latin,latin hip hop,0.826,0.781,C#/Db,-4.601,0.0546,0.0637,3.51e-06,0.0936,0.619,96.05,191409,Minor
Хлам,Chester Nebro,36,Хлам,2019,Russian Gangster Rap,rap,gangster rap,0.702,0.745,A,-6.177,0.0655,0.015,4.37e-06,0.203,0.354,128.018,229336,Major
Gettin' in the Way,Jill Scott,33,Who Is Jill Scott? (Words And Sounds Vol. 1),2011,I Love My Neo-Soul,r&b,neo soul,0.632,0.41,A,-11.239,0.127,0.128,8.67e-06,0.117,0.396,136.191,236493,Major
Already Dead,Hollywood Undead,59,Already Dead,2019,Rock Hard,rock,hard rock,0.359,0.964,C#/Db,-4.237,0.408,0.000439,0.0,0.131,0.303,159.978,236734,Major
Let It All Go,Birdy,66,Let It All Go,2015,Deep-deep Bubble Pop,pop,indie poptimism,0.383,0.43,A#/Bb,-8.644,0.0302,0.817,1.04e-06,0.0869,0.174,107.005,280757,Major
All My Love - 1990 Remaster,Led Zeppelin,63,In Through The Out Door,1979,Classic Rock Greatest Hits,rock,classic rock,0.599,0.744,G,-8.72,0.0316,0.131,0.00275,0.0795,0.723,91.259,351267,Major
Came Here for Love,Sigala,68,Came Here for Love,2017,Pop Warmup 130 BPM,pop,dance pop,0.708,0.868,F#/Gb,-3.287,0.0431,0.0313,0.0,0.122,0.72,124.994,202999,Major
You Are the One Thing,Bright City,20,You Are the One Thing,2017,CHRISTIAN ELECTRO / DANCE / EDM,edm,progressive electro house,0.503,0.818,C#/Db,-6.24,0.0578,0.00568,3.08e-05,0.227,0.31,146.06,204639,Minor
Lærte Hende Alt (feat. Lærke Emilie),ATYPISK,64,A NIVEAU,2019,DK rap,rap,hip hop,0.584,0.627,E,-4.607,0.187,0.251,0.0,0.0891,0.528,90.879,164726,Major
Someone You Loved,Lewis Capaldi,94,Divinely Uninspired To A Hellish Extent,2019,Todo Éxitos,pop,dance pop,0.501,0.405,C#/Db,-5.679,0.0319,0.751,0.0,0.105,0.446,109.891,182161,Major
Viaje Sin Rumbo - Remaster 2004,Tiro De Gracia,37,Impacto Certero - Grandes Éxitos,2004,HIP-HOP: Latin Rap ['89-present],latin,latin hip hop,0.833,0.733,E,-7.584,0.283,0.187,5.9e-06,0.277,0.826,90.696,217187,Minor
SAVAGES,Ice Nine Kills,58,The Silver Scream,2018,Rock Hard,rock,hard rock,0.476,0.99,F#/Gb,-2.24,0.133,0.000361,3.25e-06,0.409,0.406,130.97,177853,Major
The Day You Said Goodnight,Hale,66,Hale,2005,Pinoy Classic Rock,rock,classic rock,0.558,0.553,E,-6.669,0.0323,0.492,0.0,0.116,0.251,134.263,291358,Major
"New York, New York",Tha Dogg Pound,55,Dogg Food,1995,Minitruckin Playlist,rap,southern hip hop,0.827,0.532,D,-4.775,0.302,0.0219,2.91e-05,0.127,0.694,87.257,290440,Major
Another One Bites The Dust,Queen,47,Greatest Hits,1981,80s / Classic Rock,rock,classic rock,0.922,0.392,F,-12.083,0.122,0.0444,0.165,0.123,0.771,109.878,215933,Minor
Help,Saint Mars,42,Help,2019,TUNES DANCE AND POP,pop,dance pop,0.478,0.672,E,-5.802,0.0589,0.000399,0.0,0.0921,0.72,112.988,185792,Minor
Sun Chaser,No Mana,36,14UP,2019,Nasty Bits,edm,electro house,0.725,0.915,G#/Ab,-5.188,0.111,0.000485,0.763,0.0688,0.0593,127.982,330938,Minor
You Belong With Me,Taylor Swift,52,Fearless (International Version),2008,Today's Hits 2000-Present,latin,latin hip hop,0.688,0.775,F#/Gb,-4.436,0.0381,0.151,1.98e-05,0.104,0.469,129.969,230507,Major
Ping Pong [Mix Cut] - Hardwell Remix,Armin van Buuren,24,Hardwell Presents Revealed Vol. 5,2014,big boom room — TOMORROWLAND EDC EDM BIG ROOM AMF ADE DANCE TRANCE HARDWELL TIESTO,edm,big room,0.578,0.945,B,-6.418,0.0853,0.00241,0.0111,0.141,0.0368,129.593,263033,Major
Amsterdam (AMF 2016 Anthem),Jay Hardway,0,Amsterdam (AMF 2016 Anthem),2016,Jeff Seid Electro House,edm,electro house,0.555,0.843,A,-5.265,0.057,0.000754,0.812,0.121,0.217,128.079,162187,Minor
Magenta (prod. Auer),Pezet,63,Muzyka współczesna,2019,Generacja Hip Hop,rap,hip hop,0.742,0.842,D,-6.421,0.226,0.519,7.61e-06,0.124,0.569,132.993,200333,Major
Me llama,Beret,67,Me llama,2019,Latin Pop Songs,latin,latin pop,0.682,0.55,C#/Db,-5.91,0.105,0.175,0.0,0.116,0.271,90.727,211180,Major
I Think of You,Sandra Lynn,42,I Think of You,2019,Sexy Soul 2020,r&b,neo soul,0.505,0.598,F#/Gb,-6.654,0.0302,0.297,1.66e-05,0.082,0.226,76.001,188587,Major
Shake It Off,Taylor Swift,18,1989,2014,Electropop Hits  2017-2020,pop,electropop,0.648,0.785,G,-5.414,0.165,0.0561,0.0,0.148,0.943,160.02,219200,Major
Triste,Bryant Myers,2,Triste,2018,Trap Luv,rap,trap,0.694,0.728,D,-4.846,0.106,0.401,0.0,0.0966,0.251,130.067,263840,Major
Olvidarte,Eladio Carrion,0,Olvidarte,2018,Trap Luv,rap,trap,0.832,0.386,C,-9.959,0.279,0.411,6.88e-06,0.0994,0.4,149.976,115200,Major
7 Eleven (2010 Re. Vision),David Tort,15,Nervous Nitelife: David Tort,2010,Selected House,edm,progressive electro house,0.829,0.896,E,-5.965,0.0925,8.74e-05,0.0693,0.638,0.531,127.987,445173,Minor
Rudolph The Red-Nosed Reindeer,The Temptations,7,A Motown Christmas,1999,Christmas Soul,r&b,neo soul,0.402,0.557,C,-11.437,0.0298,0.0784,0.0,0.305,0.454,94.049,177533,Major
No Heroes (feat. Luciana),Firebeatz,54,No Heroes (feat. Luciana),2014,Big Room Beast,edm,big room,0.725,0.877,B,-4.09,0.0451,0.00365,0.181,0.0594,0.411,127.992,245002,Minor
Burn Out,ShiShi,35,Burn Out,2019,Global X,latin,latin pop,0.791,0.68,D,-5.604,0.11,0.0346,0.0,0.0962,0.275,111.938,163929,Major
Crooklyn - Crooklyn/Soundtrack Version,Crooklyn Dodgers,53,Crooklyn Volume 1 (Music From The Motion Picture),1994,90's Hip Hop Ultimate Collection,rap,southern hip hop,0.842,0.478,D,-9.742,0.221,0.0234,1.91e-05,0.892,0.595,95.457,273453,Major
Sweet Surrender - Radio Edit,Starkillers,14,Sweet Surrender (Radio Edit),2014,♥ EDM LOVE 2020,edm,progressive electro house,0.529,0.821,F#/Gb,-4.899,0.0481,0.108,1.11e-06,0.15,0.436,127.989,210112,Minor
The Ketchup Song (Asereje) - Summer.radio edit,Megastylez,25,The Ketchup Song (Asereje),2010,Latin Pop antiguo,latin,latin pop,0.721,0.919,B,-6.339,0.0637,0.00427,0.0,0.228,0.612,91.939,193699,Major
what you doin',Masked Man,41,what you doin',2019,Lofi Hip-Hop,rap,hip hop,0.64,0.137,B,-9.215,0.0604,0.531,0.741,0.129,0.334,81.968,105366,Minor
A Horse with No Name,America,77,America,1972,70s Pop & Rock Hits and Deep Tracks,rock,album rock,0.654,0.506,B,-17.18,0.0535,0.686,0.0155,0.155,0.831,123.179,252240,Minor
Get Up 2 Come Down (feat. CeeLo Green & Sleepy Brown),Big K.R.I.T.,40,4eva Is A Mighty Long Time,2017,Urban Contemporary,r&b,urban contemporary,0.495,0.663,C#/Db,-6.649,0.185,0.0411,0.0,0.144,0.128,86.728,277239,Major
The Days,Avicii,67,The Days / Nights,2014,Dance Pop,pop,dance pop,0.59,0.724,C,-3.278,0.0439,0.04,4.07e-05,0.142,0.526,127.059,278480,Major
Nothing Can Hold Us Down (feat. Haris) - Dr Phunk Extended Remix,Hardwell,20,Nothing Can Hold Us Down (feat. Haris) [Dr Phunk Remix],2017,Hands Up‏‏​​   ‍,edm,progressive electro house,0.49,0.614,F,-10.239,0.0289,0.0206,1.65e-05,0.199,0.369,150.041,257638,Minor
Alone Again (Naturally),Gilbert O'Sullivan,53,Back to Front,1972,Soft Rock Drive,rock,classic rock,0.558,0.464,G#/Ab,-8.488,0.0354,0.583,0.000133,0.159,0.559,171.762,217729,Minor
Panama - 2004 Remaster,Van Halen,35,The Very Best of Van Halen (UK Release),2004,Workday: Rock Classics,rock,classic rock,0.489,0.977,G#/Ab,-4.809,0.128,0.000915,4.82e-05,0.0757,0.425,141.045,212560,Major
TOKYO GIRL,Minako Honda,22,GOLDEN DAYS,2011,Japanese Funk/Soul/NEO/Jazz/Acid,r&b,neo soul,0.77,0.909,A#/Bb,-5.284,0.0443,0.707,5.03e-05,0.344,0.759,119.93,214587,Major
Play for Today - Remastered Version,The Cure,43,Seventeen Seconds,1980,permanent wave,rock,permanent wave,0.676,0.839,B,-8.775,0.0752,0.0364,0.0164,0.1,0.855,80.417,220640,Minor
Revolution - Vocal Mix,R3HAB,0,Revolution (Vocal Mix),2014,Gym (Melbourne Bounce/Progressive House),edm,progressive electro house,0.695,0.778,G,-3.924,0.0363,0.00156,0.0961,0.103,0.0662,127.983,303711,Minor
Hoy Se Bebe (feat. Farruko),Pitbull,0,Dale,2015,latin hip hop,latin,latin hip hop,0.649,0.906,C#/Db,-3.935,0.0427,0.00874,0.0,0.906,0.93,128.068,216867,Minor
Ni Gucci Ni Prada,Kenny Man,75,Ni Gucci Ni Prada,2018,El Ritmo,latin,reggaeton,0.799,0.676,D,-5.644,0.169,0.41,0.000777,0.325,0.91,104.956,175200,Major
Street Game,Geto Boys,10,"Da Good, Da Bad & Da Ugly",1998,90's Southern Hip Hop,rap,southern hip hop,0.711,0.821,D,-8.604,0.285,0.0152,0.0,0.229,0.547,88.66,221227,Major
BAAM,MOMOLAND,66,Fun to The World,2018,K-Party Dance Mix,pop,dance pop,0.725,0.94,F,-2.32,0.0435,0.115,0.00431,0.0864,0.905,127.051,208475,Minor
Way Back Home,SHAUN,66,Take,2018,K-Party Dance Mix,pop,dance pop,0.745,0.739,A#/Bb,-4.591,0.0327,0.405,0.000183,0.127,0.556,99.913,214137,Major
Alabame,Nathy Peluso,52,Esmeralda,2017,Urban contemporary,r&b,urban contemporary,0.676,0.5,C,-6.201,0.337,0.671,0.000663,0.141,0.415,81.054,192593,Minor
Some Say - Felix Jaehn Remix,Nea,63,Some Say (Felix Jaehn Remix),2020,Dance Pop Tunes,pop,dance pop,0.682,0.7,F#/Gb,-5.591,0.0397,0.406,0.0,0.174,0.637,120.03,186878,Major
Always in My Head,Coldplay,65,Ghost Stories,2014,Coldplay – Ghost Stories (Deluxe Edition),rock,album rock,0.499,0.502,F,-9.307,0.0254,0.0128,0.687,0.068,0.0397,97.544,216627,Major
How Hard I Try (feat. James Hersey),filous,53,Dawn EP,2015,Chillout & Remixes 💜,pop,indie poptimism,0.743,0.564,F,-8.761,0.045,0.299,0.000693,0.109,0.505,120.012,198000,Major
The Buzz (feat. Mataya & Young Tapz),Hermitude,57,Dark Night Sweet Light,2015,Trap Nation 🔊,rap,trap,0.726,0.583,C,-6.434,0.23,0.334,0.00135,0.122,0.491,140.943,221787,Minor
Dancing With Your Ghost,Sasha Sloan,74,Dancing With Your Ghost,2019,urban CONTEMPORARY,r&b,urban contemporary,0.629,0.327,B,-8.285,0.029,0.761,2.96e-05,0.103,0.381,74.953,197732,Major
Drop That Low (When I Dip),Tujamo,69,Drop That Low (When I Dip),2016,Big Room Beast,edm,big room,0.586,0.896,F,-4.132,0.372,0.00945,0.836,0.121,0.103,125.744,160000,Minor
Aullando,Wisin & Yandel,80,"Los Campeones del Pueblo ""The Big Leagues""",2018,LATIN POP 2020 🔥 Pop latino actual,latin,latin pop,0.8,0.74,A#/Bb,-4.52,0.0479,0.184,0.0,0.0558,0.775,90.035,226200,Minor
Fantastic Voyage,Coolio,0,It Takes A Thief (US Release),1994,90's Gangster Rap,rap,gangster rap,0.889,0.768,E,-9.148,0.131,0.128,0.0,0.0769,0.808,104.653,241480,Minor
Май 45-го,StaFFord63,18,Май 45-го,2019,RUSSIAN Gangster Rap,rap,gangster rap,0.688,0.437,A,-12.341,0.134,0.636,0.0,0.0791,0.397,79.998,225149,Minor
When Will You Come Back To Me,Pure Pleazure,19,Tazmania Freestyle Vol. 1,2007,Latin Hip Hop/Freestyle,latin,latin hip hop,0.729,0.632,G,-13.061,0.0675,0.00359,0.409,0.0949,0.93,120.269,312200,Major
Savages,MARINA,53,Froot,2015,Deep-deep Bubble Pop,pop,indie poptimism,0.759,0.76,A,-7.199,0.0322,0.0804,0.0,0.0818,0.731,120.006,256333,Minor
Bailando - Official Salsa Version,Issac Delgado,47,Latino 59 presenta: Bailando (Salsa Bachata Merengue Urbano Reggaeton Dembow Fitness),2014,Cuban vibes only,r&b,urban contemporary,0.704,0.949,E,-1.163,0.0378,0.553,0.0,0.363,0.899,94.966,273160,Minor
Reality,Namic,32,Reality,2019,Tropical House 2020,latin,tropical,0.611,0.636,B,-7.024,0.0518,0.35,0.00168,0.248,0.203,99.98,177818,Minor
Feeling You,Adesha,15,Things 2 Consider,2018,Neo-Soul,r&b,neo soul,0.711,0.697,A,-7.547,0.101,0.164,0.0,0.525,0.664,90.022,223975,Minor
Set Me on Fire,Flyleaf,0,Set Me on Fire,2014,New Hard Rock,rock,hard rock,0.335,0.912,E,-3.285,0.172,0.0777,0.0,0.128,0.498,190.018,219680,Minor
You Know You Like It - Tchami Remix,AlunaGeorge,60,We Are Your Friends (Music From The Original Motion Picture),2015,EDM TROPICAL,latin,tropical,0.815,0.84,F,-4.331,0.107,0.183,0.0843,0.0866,0.587,122.988,304333,Minor
Chloe (You're the One I Want),Emblem3,51,Nothing To Lose (Deluxe Version),2013,Post pop teen,pop,post-teen pop,0.71,0.925,C,-3.329,0.0359,0.039,0.0,0.127,0.93,118.024,222987,Major
Southbound,The Allman Brothers Band,0,Gold,2005,Southern Rock/Classic Rock,rock,classic rock,0.552,0.832,G,-10.405,0.0392,0.0476,0.202,0.273,0.681,124.631,310467,Minor
My Best Life (feat. Mike Waters),KSHMR,61,My Best Life (feat. Mike Waters),2019,EDM 2019,edm,pop edm,0.625,0.836,G#/Ab,-2.884,0.224,0.0305,0.0,0.0867,0.675,105.023,212286,Minor
Lento,Nio Garcia,47,Lento,2019,Flow Selecto,rap,trap,0.8,0.556,G#/Ab,-3.818,0.29,0.172,2.28e-05,0.112,0.81,188.044,214475,Minor
Look Alive - Remix,Rae Sremmurd,51,Look Alive (Remix),2016,RAP Gangsta,rap,gangster rap,0.835,0.584,E,-9.02,0.0655,0.057,0.0,0.355,0.171,119.987,270280,Minor
Takes A Little Time,Zac Samuel,38,Takes A Little Time,2017,Indie Poptimism,pop,indie poptimism,0.681,0.783,G,-5.986,0.034,0.132,0.0112,0.156,0.756,117.985,203539,Major
Red Light Special - Radio Edit,TLC,18,R&B Slow Jams,2015,"Swingbeat (old skool), New Jack Swing, R&B, Hip Hop, Urban",r&b,new jack swing,0.531,0.479,F,-7.776,0.0306,0.203,0.000429,0.155,0.452,189.092,277667,Minor
Lupino,Magnofield,59,Lupino,2019,Tropical Vibes,latin,tropical,0.864,0.58,A,-8.169,0.175,0.462,0.897,0.084,0.424,119.996,200697,Minor
Roadhouse Blues - New Stereo Mix,The Doors,53,The Future Starts Here: The Essential Doors Hits,2008,Workday: Rock Classics,rock,classic rock,0.602,0.668,A,-8.023,0.0308,0.0929,4.79e-06,0.0708,0.753,120.229,248147,Major
Wonders of the Unknown,Behind Clouds,59,The Unknown,2018,Lofi Hip-Hop,rap,hip hop,0.644,0.512,A#/Bb,-12.337,0.0337,0.837,0.934,0.12,0.506,139.946,140500,Minor
De la Noche a la Mañana,Elefante,54,Lo Que Andábamos Buscando (Special Para CEV),2002,Latin Pop antiguo,latin,latin pop,0.818,0.635,C,-8.24,0.0284,0.0598,4.4e-06,0.146,0.907,129.048,256173,Major
Giving You The Benefit,Pebbles,25,'90s Soul Number 1's,2007,90's NEW JACK SWING,r&b,new jack swing,0.733,0.799,F,-8.759,0.0477,0.0708,1.67e-06,0.214,0.955,103.446,335320,Minor
Hold On We're Going Home,ASTR,43,Varsity EP,2014,Indie Poptimism!,pop,indie poptimism,0.496,0.54,G,-7.121,0.0324,0.0172,0.0367,0.13,0.164,131.337,190582,Minor
Romeo and Juliet,Dire Straits,54,Making Movies,1980,Classic Rock Retrogamer,rock,classic rock,0.602,0.574,F,-8.169,0.0278,0.437,0.00415,0.0751,0.486,87.318,361395,Major
Snow (Hey Oh),Red Hot Chili Peppers,79,Stadium Arcadium,2006,Permanent Wave,rock,permanent wave,0.427,0.9,B,-3.674,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,Major
Mass Appeal,Gang Starr,61,Hard To Earn,1994,90's Hip Hop Ultimate Collection,rap,southern hip hop,0.808,0.726,A#/Bb,-8.435,0.252,0.0208,0.276,0.129,0.616,96.12,221027,Minor
Pink Matter,Frank Ocean,65,channel ORANGE,2012,Urban Contemporary,r&b,urban contemporary,0.392,0.233,B,-11.012,0.0587,0.951,0.000322,0.106,0.494,176.569,268813,Minor
Toque Na Pele,24por7,43,Toque Na Pele,2019,Brisa Pop,r&b,hip pop,0.637,0.591,A#/Bb,-9.134,0.206,0.0444,0.0,0.126,0.773,83.0,161928,Minor
Rush Over,Marcus Miller,0,Love Jones The Music,1997,Neo Soul Music,r&b,neo soul,0.711,0.531,E,-12.264,0.036,0.373,0.0229,0.124,0.514,87.619,319400,Minor
One Touch,Jess Glynne,70,Always in Between (Deluxe),2018,Dance Pop Hits,pop,dance pop,0.686,0.693,C,-6.245,0.131,0.329,0.0,0.136,0.699,124.206,197876,Minor
The Night They Drove Old Dixie Down - Remastered 2000,The Band,63,The Band (Expanded Edition),1969,70s Pop & Rock Hits and Deep Tracks,rock,album rock,0.508,0.493,C,-8.786,0.0327,0.453,0.0,0.241,0.467,127.671,213267,Major
PARA SACARMELO (prod. OMAR VARELA),Ysy A,61,HECHO A MANO,2019,Trapperz Argentina,rap,trap,0.838,0.737,C,-3.668,0.183,0.135,4.85e-06,0.116,0.689,155.992,156170,Major
Pinocchio,Ron Suno,64,Pinocchio,2019,Gangster Rap,rap,gangster rap,0.863,0.645,D#/Eb,-10.297,0.484,0.523,2.28e-05,0.186,0.763,140.009,125205,Minor
Hysteria 2013 (Re-Recorded Version) - Single,Def Leppard,0,Hysteria 2013 (Re-Recorded Version) - Single,2013,Workday: Rock Classics,rock,classic rock,0.671,0.638,G,-8.171,0.0251,0.0027,0.000695,0.161,0.619,107.088,352377,Major
Posse On Broadway,Sir Mix-A-Lot,50,Swass,1988,Minitruckin Playlist,rap,southern hip hop,0.819,0.292,G,-15.114,0.49,0.0269,0.0,0.361,0.516,173.055,304880,Major
